name,style,substyle,overall_rating
Hill Farmstead E.,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,99.41795021912631
Orval,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,99.2058123758887
Westvleteren Blond,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,98.93999927737498
De la Senne Bruxellensis Reserva,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,98.29782487855074
Dieu du Ciel! Dernière Volonté (Pinot Noir),Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,98.243969590382
De Ranke Hop Harvest 2019,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,96.98482194625215
De la Senne Bruxellensis,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,96.8170652724175
Allagash Confluence Ale,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,96.76093416716394
Allagash Sixteen Counties Ale (2016 - ),Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,96.59187996379197
Toccalmatto / Prairie Okie Matilde,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,96.53530252288353
Lost Abbey Saints Devotion,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,96.36486808180267
De Ranke XXX Bitter,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,96.13592036344679
Extraomnes Hopbloem,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,96.53530252288353
Mikkeller San Diego Første Fødselsdag (First Birthday),Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,96.19334470768855
Green Flash Rayon Vert,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,95.61315257558115
De Ranke Hop Harvest 2020,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,95.13880974358896
Holy Mountain The Third (3rd) Nail,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,95.43638830951552
De la Senne PinPon,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,95.90492876843723
De Ranke Hop Harvest 2018,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.83734404799263
Dieu du Ciel! Dernière Volonté,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.95840940947201
Tartaruga Super Fresca,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.83734404799263
Perennial Hommel Bier,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.77656714181975
Sante Adairius / Casita Cerveceria Summer Sapling,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.59324095975263
The Exchange Golden Ale,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.77656714181975
Ommegang Fleur De Houblon,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.53179529333786
De Dolle XL Pale Ale,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.22197157972231
New Glarus R & D Golden Ale (2015),Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.53179529333786
Domaines Rouvinez / Brasserie {C} L'échappée,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.15947724964009
Stillwater Babylonian Style Ale (Omnipollo Nebuchadnezzar Remix),Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.40838940961876
La Rulles Estivale,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,93.90768522611202
pFriem Brett Brux Pale Ale,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,95.0187009809829
Russian River Redemption (Batch 002+),Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,93.97090837021767
Wicked Weed Lunatic Blonde (Barrel Aged),Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.71562535192794
Nickel Brook Uncommon Element,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.03394711485916
Extraomnes Blond,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,93.65291972770024
Allagash House Beer,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.03394711485916
De Ranke XX Bitter,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,93.45983900547799
Dieu du Ciel! Wallonade,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,94.47017861506251
't Hoppegeluk Driope 6,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,93.58875295555991
Allagash Hoppy Table Beer,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,93.45983900547799
Goose Island Brasserie Blanc,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,92.73651759322013
Oriel Blond Wild,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,92.6023177005539
Leelanau Petoskey Pale Ale,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,92.80330087317742
Bzart Session Triple,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,92.33134839356846
The Kernel Foeder Beer Centennial Hallertau Tradition,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,92.53489849016941
Evil Twin Beer Table Table Beer,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,93.19965035546136
Cambridge Morning Dew,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,93.39508902118087
Bullfrog Diabolique,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,92.73651759322013
Jan Olbracht Rzemieślniczy Piotrek z Bagien Belgian Pale Ale,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,92.39941511017955
HaandBryggeriet Belgisk Pale Ale,Belgian-Style Ales,Belgian Ale - Pale / Golden / Single,91.7788493331748
Westvleteren  8 Extra,Belgian-Style Ales,Belgian Ale - Strong Dark,99.94712360661077
Struise Pannepot (10%),Belgian-Style Ales,Belgian Ale - Strong Dark,99.94712360661077
Struise Pannepot Reserva (Calvados BA),Belgian-Style Ales,Belgian Ale - Strong Dark,99.89424532593878
Struise Pannepot Grand Reserva (Calvados),Belgian-Style Ales,Belgian Ale - Strong Dark,99.84136332462272
Struise Pannepot Special Reserva (Bordeaux B.A.),Belgian-Style Ales,Belgian Ale - Strong Dark,99.84136332462272
Trappistes Rochefort  8,Belgian-Style Ales,Belgian Ale - Strong Dark,99.78847574252465
Abbaye des Rocs Brune,Belgian-Style Ales,Belgian Ale - Strong Dark,99.68267639660598
Dubuisson Bush de Nuits,Belgian-Style Ales,Belgian Ale - Strong Dark,99.62976091390483
Mikkeller Nelson Sauvignon,Belgian-Style Ales,Belgian Ale - Strong Dark,99.62976091390483
Chimay Grande Réserve (Bleue / Blue),Belgian-Style Ales,Belgian Ale - Strong Dark,99.57683241280749
Chimay Grande Réserve Vieillie En Barriques (2018) Whisky Edition,Belgian-Style Ales,Belgian Ale - Strong Dark,99.57683241280749
Abbaye des Rocs Grand Cru,Belgian-Style Ales,Belgian Ale - Strong Dark,99.52388903501175
5 Seasons North Quinte55ence,Belgian-Style Ales,Belgian Ale - Strong Dark,99.41795021912631
Ommegang 20th Anniversary Ale,Belgian-Style Ales,Belgian Ale - Strong Dark,99.36495106766212
Midnight Sun Monk's Mistress,Belgian-Style Ales,Belgian Ale - Strong Dark,99.25888400019898
Iron Hill Wild Quadfather,Belgian-Style Ales,Belgian Ale - Strong Dark,99.25888400019898
Cigar City / Struise Absolutely Okay,Belgian-Style Ales,Belgian Ale - Strong Dark,99.25888400019898
Allagash Avancé,Belgian-Style Ales,Belgian Ale - Strong Dark,99.15271288731444
Ommegang Adoration - Bourbon Barrel,Belgian-Style Ales,Belgian Ale - Strong Dark,99.04642291233951
Chimay Grande Réserve Vieillie En Barriques (2020) Armagnac Edition,Belgian-Style Ales,Belgian Ale - Strong Dark,98.93999927737498
Charlevoix Dominus Vobiscum Hibernus,Belgian-Style Ales,Belgian Ale - Strong Dark,98.93999927737498
Winterkoninkske Grand Cru (American Oak Finish),Belgian-Style Ales,Belgian Ale - Strong Dark,98.88673271876058
Abbaye des Rocs Triple Impériale,Belgian-Style Ales,Belgian Ale - Strong Dark,98.8334272056281
Lost Abbey Dead Man's Game,Belgian-Style Ales,Belgian Ale - Strong Dark,98.72669194374593
Het Anker Gouden Carolus Cuvée van de Keizer Whisky Infused,Belgian-Style Ales,Belgian Ale - Strong Dark,98.67325851306411
Unibroue 17,Belgian-Style Ales,Belgian Ale - Strong Dark,98.72669194374593
Avery Anniversary Twenty Five,Belgian-Style Ales,Belgian Ale - Strong Dark,98.67325851306411
Malheur Dark Brut / Noir,Belgian-Style Ales,Belgian Ale - Strong Dark,98.61977876414524
De Dolle Oerbier,Belgian-Style Ales,Belgian Ale - Strong Dark,98.61977876414524
AleSmith Grand Cru,Belgian-Style Ales,Belgian Ale - Strong Dark,98.56625086044946
Dieu du Ciel! Isseki Nicho (Pinot Noir),Belgian-Style Ales,Belgian Ale - Strong Dark,98.51267296733799
Het Anker Gouden Carolus Classic,Belgian-Style Ales,Belgian Ale - Strong Dark,98.3516210351581
Russian River Salvation,Belgian-Style Ales,Belgian Ale - Strong Dark,98.3516210351581
Silver City Le Fat,Belgian-Style Ales,Belgian Ale - Strong Dark,98.45904325214555
Ommegang / Alesmith Philosophy and Velocity: East Coast Edition,Belgian-Style Ales,Belgian Ale - Strong Dark,98.29782487855074
Struise Pannepot Special Reserve (Chateau Margaux B.A.),Belgian-Style Ales,Belgian Ale - Strong Dark,98.243969590382
Het Anker Gouden Carolus Christmas/Noël,Belgian-Style Ales,Belgian Ale - Strong Dark,98.19005334893765
Struise Pannepeut Reserva (Heaven & Hill B.A.),Belgian-Style Ales,Belgian Ale - Strong Dark,98.67325851306411
Cambridge Benevolence,Belgian-Style Ales,Belgian Ale - Strong Dark,98.19005334893765
De Dochter van de Korenaar Embrasse Oak Aged Blended (non peated),Belgian-Style Ales,Belgian Ale - Strong Dark,98.08203073146888
Allagash Odyssey,Belgian-Style Ales,Belgian Ale - Strong Dark,98.08203073146888
Struise Tsjeeses Reserva - Bourbon,Belgian-Style Ales,Belgian Ale - Strong Dark,98.02792072433486
Maltus Faber Extra Brune,Belgian-Style Ales,Belgian Ale - Strong Dark,97.97374250184949
Struise Pannepot Real Ale,Belgian-Style Ales,Belgian Ale - Strong Dark,98.51267296733799
Zeven Zonden Invidia,Belgian-Style Ales,Belgian Ale - Strong Dark,97.97374250184949
Struise Pannepot Reserva (Bourbon BA),Belgian-Style Ales,Belgian Ale - Strong Dark,97.86517417772781
Gulden Draak,Belgian-Style Ales,Belgian Ale - Strong Dark,97.81078046652551
Lost Abbey 10 Commandments,Belgian-Style Ales,Belgian Ale - Strong Dark,97.75631132098235
BramBrass / Beer Prins Der Duisternis,Belgian-Style Ales,Belgian Ale - Strong Dark,97.75631132098235
Chimay Grande Réserve Vieillie En Barriques (2017) Rum Edition,Belgian-Style Ales,Belgian Ale - Strong Dark,97.64713954000173
Ayinger Celebrator Doppelbock,Lagers,Bock - Doppelbock,99.68267639660598
Schloss Eggenberg Samichlaus Schwarzes,Lagers,Bock - Doppelbock,98.78008089455913
Vrooden Ur-Bock Signature,Lagers,Bock - Doppelbock,98.45904325214555
Hoppin' Frog Frogichlaus,Lagers,Bock - Doppelbock,98.29782487855074
Andechser Doppelbock Dunkel,Lagers,Bock - Doppelbock,98.29782487855074
Weltenburger Kloster Asam Bock,Lagers,Bock - Doppelbock,98.08203073146888
Grand Teton Double Vision Doppelbock,Lagers,Bock - Doppelbock,97.81078046652551
Weihenstephaner Korbinian,Lagers,Bock - Doppelbock,97.42781188506802
Les Trois Mousquetaires Doppelbock,Lagers,Bock - Doppelbock,97.42781188506802
The Duck-Rabbit Duck-Rabbator Dopplebock,Lagers,Bock - Doppelbock,97.31762748085725
Tröegs Troegenator Doublebock - Bourbon,Lagers,Bock - Doppelbock,97.2070770964013
Garage Project Dark Arts,Lagers,Bock - Doppelbock,97.31762748085725
Schloss Eggenberg Samichlaus Classic Barrique,Lagers,Bock - Doppelbock,96.76093416716394
Vrooden Ur-Bock,Lagers,Bock - Doppelbock,96.70469406495718
Sun King Afternoon Delight,Lagers,Bock - Doppelbock,96.53530252288353
Uiltje Apfelstrudel Doppelbock,Lagers,Bock - Doppelbock,96.30781687862039
Hamburger Senatsbock Die Koffie un Koken Edition (2019),Lagers,Bock - Doppelbock,95.96287414117887
Ettaler Curator Doppelbock,Lagers,Bock - Doppelbock,95.73027951128864
Cigar City Confectionator,Lagers,Bock - Doppelbock,95.43638830951552
De Molen / Poch’s Cliffhanger,Lagers,Bock - Doppelbock,95.37717403162036
Jack's Abby Baby Maker,Lagers,Bock - Doppelbock,95.25829652247782
Rupp-Bräu Dunkler Doppelbock,Lagers,Bock - Doppelbock,95.67178654744323
Smuttynose Big Beer Series: S'muttonator,Lagers,Bock - Doppelbock,95.13880974358896
Croce di Malto Due Mondi,Lagers,Bock - Doppelbock,95.25829652247782
Capital Autumnal Fire,Lagers,Bock - Doppelbock,94.89795761890711
Wolverine State Wolverine Massacre Imperial Dark Lager,Lagers,Bock - Doppelbock,94.89795761890711
Amager American Outlaws: Cherokee Bill,Lagers,Bock - Doppelbock,94.47017861506251
Capital Dark Doppelbock,Lagers,Bock - Doppelbock,94.40838940961876
Perrin Black Goat,Lagers,Bock - Doppelbock,93.45983900547799
Augustiner Maximator,Lagers,Bock - Doppelbock,93.52439318382422
Lickinghole Creek German Chocolate Cake,Lagers,Bock - Doppelbock,93.39508902118087
Kees Indian Summer Doppelbock (Speyside BA),Lagers,Bock - Doppelbock,93.52439318382422
Prösslbräu Adlersberg Palmator Doppelbock,Lagers,Bock - Doppelbock,93.52439318382422
Marthas Weathertop Doppelbock,Lagers,Bock - Doppelbock,93.52439318382422
Graff Julebokk,Lagers,Bock - Doppelbock,92.93624065698476
Spaten Optimator,Lagers,Bock - Doppelbock,92.93624065698476
Vrooden Doppelbock,Lagers,Bock - Doppelbock,92.46726471929907
Walhalla Heimdall,Lagers,Bock - Doppelbock,92.1945586038071
Nøgne Ø Gjertruds Vintervarmer,Lagers,Bock - Doppelbock,92.2630633087945
Mikkeller San Diego Tripper Bocker,Lagers,Bock - Doppelbock,92.2630633087945
Vetters 33,Lagers,Bock - Doppelbock,92.1945586038071
Hacker-Pschorr Animator,Lagers,Bock - Doppelbock,92.12583303522595
Jack's Abby Saxonator Dunkles Doppelbock,Lagers,Bock - Doppelbock,91.8486975635547
Avery The Kaiser Imperial Oktoberfest,Lagers,Bock - Doppelbock,91.8486975635547
Duits & Lauret Houtgerijpte Rook Dubbelbock,Lagers,Bock - Doppelbock,91.56793109129647
Sudwerk Doppel Bock Ultimator,Lagers,Bock - Doppelbock,91.98771437740643
Karbach 017 Brandy You’re A Fine Girl,Lagers,Bock - Doppelbock,91.28345830799974
Schloss Eggenberg Samichlaus Classic,Lagers,Bock - Doppelbock,90.70310431750114
Hutthurmer Kulinator,Lagers,Bock - Doppelbock,90.84964083063672
Against the Grain / Way My Way Or The Way Way (Stave It For Later),Lagers,Bock - Doppelbock,90.92254439120185
Charlevoix Lupulus,Belgian-Style Ales,Belgian Ale - Strong Pale,99.68267639660598
Dubuisson Bush Prestige,Belgian-Style Ales,Belgian Ale - Strong Pale,99.36495106766212
De Dolle Stille Nacht,Belgian-Style Ales,Belgian Ale - Strong Pale,99.31192961289719
Allagash Interlude,Belgian-Style Ales,Belgian Ale - Strong Pale,98.8334272056281
Dubuisson Bush de Charmes,Belgian-Style Ales,Belgian Ale - Strong Pale,98.72669194374593
Mikkeller Nelson Sauvignon Riesling Grape Ed.,Belgian-Style Ales,Belgian Ale - Strong Pale,98.45904325214555
Southampton Grand Cru,Belgian-Style Ales,Belgian Ale - Strong Pale,98.4053598842527
Allagash Evora,Belgian-Style Ales,Belgian Ale - Strong Pale,98.29782487855074
Struise Tsjeeses Reserva - Port,Belgian-Style Ales,Belgian Ale - Strong Pale,98.19005334893765
Raven Black Label #3 Champagne Strong Ale,Belgian-Style Ales,Belgian Ale - Strong Pale,98.02792072433486
Charlevoix Brut,Belgian-Style Ales,Belgian Ale - Strong Pale,98.02792072433486
Mikkeller Nelson Sauvignon Chardonnay Barrel Aged,Belgian-Style Ales,Belgian Ale - Strong Pale,97.91949425504741
Jolly Pumpkin Oro de Calabaza,Belgian-Style Ales,Belgian Ale - Strong Pale,97.75631132098235
Nebraska Reserve Series Melange A Trois,Belgian-Style Ales,Belgian Ale - Strong Pale,97.75631132098235
Mikkeller Nelson Sauvin Brut Dry Hopped!,Belgian-Style Ales,Belgian Ale - Strong Pale,97.70176494361816
Duvel,Belgian-Style Ales,Belgian Ale - Strong Pale,97.59243331882173
Duvel Tripel Hop Citra,Belgian-Style Ales,Belgian Ale - Strong Pale,97.48277127454877
Malheur Bière Brut / Reserve,Belgian-Style Ales,Belgian Ale - Strong Pale,97.42781188506802
Upstream Grand Cru,Belgian-Style Ales,Belgian Ale - Strong Pale,97.70176494361816
Ommegang Game of Thrones - For The Throne,Belgian-Style Ales,Belgian Ale - Strong Pale,97.31762748085725
La Chouffe,Belgian-Style Ales,Belgian Ale - Strong Pale,97.04053442438494
Russian River Damnation,Belgian-Style Ales,Belgian Ale - Strong Pale,97.096146606569
Spółdzielczy / Harpagan Lódolf Bourbon BA,Belgian-Style Ales,Belgian Ale - Strong Pale,96.92900742377506
Trappist Achel 8 Blond,Belgian-Style Ales,Belgian Ale - Strong Pale,96.8170652724175
De Dolle Boskeun,Belgian-Style Ales,Belgian Ale - Strong Pale,96.76093416716394
Brewery Vivant Tree Bucket,Belgian-Style Ales,Belgian Ale - Strong Pale,97.2070770964013
Moinette Blonde,Belgian-Style Ales,Belgian Ale - Strong Pale,96.53530252288353
Ommegang Game of Thrones - Winter is Here,Belgian-Style Ales,Belgian Ale - Strong Pale,96.36486808180267
Fantôme La Piétrain Ambrée,Belgian-Style Ales,Belgian Ale - Strong Pale,97.096146606569
À La Fût Cancan Western,Belgian-Style Ales,Belgian Ale - Strong Pale,96.47860920125778
Unibroue 25e Blonde De l'Enfer,Belgian-Style Ales,Belgian Ale - Strong Pale,96.13592036344679
Sawdust City The Princess & Girlpants Meets The O.D.B.,Belgian-Style Ales,Belgian Ale - Strong Pale,96.64834323823139
Ommegang Game of Thrones - Bend the Knee,Belgian-Style Ales,Belgian Ale - Strong Pale,96.42179828924125
Brooklyn Cuvée de la Crochet Rouge Rose,Belgian-Style Ales,Belgian Ale - Strong Pale,97.59243331882173
Red Rock Paardebloem,Belgian-Style Ales,Belgian Ale - Strong Pale,96.42179828924125
"Mikkeller 12"" Winale",Belgian-Style Ales,Belgian Ale - Strong Pale,96.07836827061011
Ommegang / d'Achouffe Gnomegang,Belgian-Style Ales,Belgian Ale - Strong Pale,95.96287414117887
De Dolle Lichtervelds Blond,Belgian-Style Ales,Belgian Ale - Strong Pale,95.73027951128864
Broadway Vent d'Anges,Belgian-Style Ales,Belgian Ale - Strong Pale,95.84684897493828
Duvel Barrel Aged (Bourbon),Belgian-Style Ales,Belgian Ale - Strong Pale,95.43638830951552
Ommegang Gnomegeddon,Belgian-Style Ales,Belgian Ale - Strong Pale,95.67178654744323
Deus Brut des Flandres,Belgian-Style Ales,Belgian Ale - Strong Pale,95.31781063736233
Het Anker Gouden Carolus Cuvée Van De Keizer Imperial Blond (Rood Label),Belgian-Style Ales,Belgian Ale - Strong Pale,95.13880974358896
pFriem Belgian Christmas Ale,Belgian-Style Ales,Belgian Ale - Strong Pale,95.13880974358896
Stone 20th Anniversary Encore Series: 02.02.02 Vertical Epic Ale,Belgian-Style Ales,Belgian Ale - Strong Pale,95.0187009809829
De Dolle Stille Nacht Reserva 2015,Belgian-Style Ales,Belgian Ale - Strong Pale,94.89795761890711
Mikkeller San Diego Junius Brutus,Belgian-Style Ales,Belgian Ale - Strong Pale,95.0187009809829
Lost Abbey Inferno Ale,Belgian-Style Ales,Belgian Ale - Strong Pale,95.19863008865339
De Dolle Arabier,Belgian-Style Ales,Belgian Ale - Strong Pale,94.77656714181975
Sierra Nevada Ovila Golden,Belgian-Style Ales,Belgian Ale - Strong Pale,95.37717403162036
Hill Farmstead Biere de Norma,Belgian-Style Ales,Bière de Garde / de Mars / Brut,99.68267639660598
Jolly Pumpkin Bière de Mars,Belgian-Style Ales,Bière de Garde / de Mars / Brut,98.19005334893765
Leelanau Good Harbor Golden,Belgian-Style Ales,Bière de Garde / de Mars / Brut,97.70176494361816
Casey Bière de Garde,Belgian-Style Ales,Bière de Garde / de Mars / Brut,97.48277127454877
Tired Hands Fence Mender,Belgian-Style Ales,Bière de Garde / de Mars / Brut,96.92900742377506
Sierra Nevada Trip in the Woods: Bière de Garde,Belgian-Style Ales,Bière de Garde / de Mars / Brut,95.90492876843723
Ommegang Bigger and Bretter,Belgian-Style Ales,Bière de Garde / de Mars / Brut,94.83734404799263
Hill Farmstead Biere de Mars,Belgian-Style Ales,Bière de Garde / de Mars / Brut,94.83734404799263
Jester King Reposé,Belgian-Style Ales,Bière de Garde / de Mars / Brut,94.83734404799263
Sierra Nevada Barrel Aged Biere De Garde,Belgian-Style Ales,Bière de Garde / de Mars / Brut,94.65451713636593
Black Raven Raven De Brett,Belgian-Style Ales,Bière de Garde / de Mars / Brut,94.83734404799263
Dupont La Bière de Beloeil,Belgian-Style Ales,Bière de Garde / de Mars / Brut,92.39941511017955
Palatum / Szałpiw Béatrice,Belgian-Style Ales,Bière de Garde / de Mars / Brut,92.12583303522595
Cloudwater / Burning Sky Old Garde (Red Wine Barrel Aged),Belgian-Style Ales,Bière de Garde / de Mars / Brut,92.73651759322013
Sante Adairius Winter Garde,Belgian-Style Ales,Bière de Garde / de Mars / Brut,92.12583303522595
Russian River Perdition,Belgian-Style Ales,Bière de Garde / de Mars / Brut,91.7788493331748
Wunderkammer Red Fort,Belgian-Style Ales,Bière de Garde / de Mars / Brut,91.35492800144702
Right Proper Baron Corvo,Belgian-Style Ales,Bière de Garde / de Mars / Brut,91.21175239786433
De Garde Biere de Garde (Port Barrel),Belgian-Style Ales,Bière de Garde / de Mars / Brut,93.78067993929618
Ladyface Dérailleur,Belgian-Style Ales,Bière de Garde / de Mars / Brut,91.35492800144702
Little Fish Barrel-Aged Woodthrush,Belgian-Style Ales,Bière de Garde / de Mars / Brut,89.64946841975882
Stillwater / Brewer's Art Débutante,Belgian-Style Ales,Bière de Garde / de Mars / Brut,90.03144993075992
Lost Abbey Avant Garde Ale,Belgian-Style Ales,Bière de Garde / de Mars / Brut,89.80303026766664
Bières23 Bière de Mars,Belgian-Style Ales,Bière de Garde / de Mars / Brut,94.65451713636593
Jester King / Arizona Wilderness Brewing Buford's Roadside Wares,Belgian-Style Ales,Bière de Garde / de Mars / Brut,89.5723001088895
Au Baron Cuvée des Jonquilles,Belgian-Style Ales,Bière de Garde / de Mars / Brut,87.21822109253247
Nevel Sintel,Belgian-Style Ales,Bière de Garde / de Mars / Brut,87.64050393808279
Sawdust City Le Chandail de Skokie,Belgian-Style Ales,Bière de Garde / de Mars / Brut,91.70877296371874
Two Brothers A Bretter Day,Belgian-Style Ales,Bière de Garde / de Mars / Brut,89.49487233486603
Bell's Tawny Port Le Pianiste,Belgian-Style Ales,Bière de Garde / de Mars / Brut,87.97332365030682
Lightning Electrostatic Ale,Belgian-Style Ales,Bière de Garde / de Mars / Brut,87.21822109253247
Emma Kuckucksrot Sonderedition 2017,Belgian-Style Ales,Bière de Garde / de Mars / Brut,87.80746707433562
Akim T Préambule,Belgian-Style Ales,Bière de Garde / de Mars / Brut,89.26102337416908
Iron Hill Biere de Mars,Belgian-Style Ales,Bière de Garde / de Mars / Brut,92.05688536839004
Little Fish Woodthrush,Belgian-Style Ales,Bière de Garde / de Mars / Brut,85.00014458397608
Whiner Rubrique-a-Brac,Belgian-Style Ales,Bière de Garde / de Mars / Brut,85.00014458397608
Le Castor Bière de Garde,Belgian-Style Ales,Bière de Garde / de Mars / Brut,83.96671473586598
Siren / Naparbier Dios De La Guerra,Belgian-Style Ales,Bière de Garde / de Mars / Brut,84.25208483052869
Smuttynose Smistletoe,Belgian-Style Ales,Bière de Garde / de Mars / Brut,83.09467104532396
Smuttynose Smuttlabs Biere de Shire,Belgian-Style Ales,Bière de Garde / de Mars / Brut,83.38801162660555
Scratch Black Trumpet Bière de Mars,Belgian-Style Ales,Bière de Garde / de Mars / Brut,82.19866764260539
Creature Comforts Biere de Garde with Booger Hill Honey,Belgian-Style Ales,Bière de Garde / de Mars / Brut,83.09467104532396
Crooked Stave Bière de Garde,Belgian-Style Ales,Bière de Garde / de Mars / Brut,82.39985195633679
Anosteké Blonde,Belgian-Style Ales,Bière de Garde / de Mars / Brut,79.80014457959733
Suarez Family General Store,Belgian-Style Ales,Bière de Garde / de Mars / Brut,80.75725592663991
Schlafly Bière de Garde,Belgian-Style Ales,Bière de Garde / de Mars / Brut,83.29052717524314
Arizona Wilderness / Jester King The Stuffing,Belgian-Style Ales,Bière de Garde / de Mars / Brut,82.19866764260539
Bullfrog French Kiss,Belgian-Style Ales,Bière de Garde / de Mars / Brut,81.17499445921399
Jolly Pumpkin French Ale 408,Belgian-Style Ales,Bière de Garde / de Mars / Brut,81.38209379682043
Bell's Le Contrebassiste,Belgian-Style Ales,Bière de Garde / de Mars / Brut,80.75725592663991
Ommegang Double Barrel Dubbel,Belgian-Style Ales,Dubbel,99.2058123758887
St. Bernardus Prior 8,Belgian-Style Ales,Dubbel,98.45904325214555
Westmalle Dubbel,Belgian-Style Ales,Dubbel,98.45904325214555
Ommegang Abbey Ale,Belgian-Style Ales,Dubbel,98.243969590382
Unibroue Maudite,Belgian-Style Ales,Dubbel,97.59243331882173
Charlevoix Dominus Vobiscum Double,Belgian-Style Ales,Dubbel,97.31762748085725
Chimay Brune / Bruin (Rouge / Red),Belgian-Style Ales,Dubbel,97.2070770964013
Dogfish Head URKontinent,Belgian-Style Ales,Dubbel,96.42179828924125
Bell's Hell Hath No Fury - Bourbon Barrel,Belgian-Style Ales,Dubbel,96.07836827061011
Ommegang Abbey Ale - Bourbon Barrel,Belgian-Style Ales,Dubbel,95.96287414117887
5 Seasons North Black Beauty,Belgian-Style Ales,Dubbel,96.92900742377506
Lost Abbey Lost and Found,Belgian-Style Ales,Dubbel,95.13880974358896
Ommegang Game of Thrones - Valar Morghulis,Belgian-Style Ales,Dubbel,94.71562535192794
Goose Island Pere Jacques,Belgian-Style Ales,Dubbel,94.47017861506251
Bell's Hell Hath No Fury,Belgian-Style Ales,Dubbel,93.97090837021767
Corsendonk Pater / Abbey Brown Ale,Belgian-Style Ales,Dubbel,93.78067993929618
Brouhaha Double de Bonsecours (Brandy),Belgian-Style Ales,Dubbel,94.71562535192794
New Glarus Anniversary Strong Ale,Belgian-Style Ales,Dubbel,94.89795761890711
La Trappe Dubbel Special Edition 2018,Belgian-Style Ales,Dubbel,93.65291972770024
Ommegang Upside Brown,Belgian-Style Ales,Dubbel,94.71562535192794
Vicaris Generaal,Belgian-Style Ales,Dubbel,93.39508902118087
Corsendonk Dark Dubbel,Belgian-Style Ales,Dubbel,93.39508902118087
Vintage Apple Brandy Barrel-Aged Dedication,Belgian-Style Ales,Dubbel,93.45983900547799
St. Bernardus Pater 6,Belgian-Style Ales,Dubbel,92.6023177005539
La Trappe Dubbel,Belgian-Style Ales,Dubbel,92.33134839356846
Trois Dames / Sixpoint Jalapenos Raspberry Double,Belgian-Style Ales,Dubbel,92.39941511017955
Nøgne Ø Twin Otter,Belgian-Style Ales,Dubbel,92.1945586038071
Bøgedal Nr. 0221 Mørk #6,Belgian-Style Ales,Dubbel,93.58875295555991
Tröegs Jovial,Belgian-Style Ales,Dubbel,91.56793109129647
Rockingham Cloven Hoof,Belgian-Style Ales,Dubbel,91.7788493331748
St-Feuillien Brune,Belgian-Style Ales,Dubbel,91.21175239786433
Captain Lawrence St. Vincents Dubbel,Belgian-Style Ales,Dubbel,91.35492800144702
Sierra Nevada Ovila Dubbel,Belgian-Style Ales,Dubbel,91.42616260453379
Arizona Wilderness Aravaipa Abbey Dubbel,Belgian-Style Ales,Dubbel,91.21175239786433
